stop_id,stop_code,stop_name,stop_lat,stop_lon,stop_desc,wheelchair_boarding,platform_code,location_type,parent_station,stop_timezone,stop_url,tts_stop_name,zone_id
1048,1048,Kanapaha Park,29.619526,-82.422449,Northbound SW 75th ST @ Nearside SW 36th AVE,,,0,,,,,
1619,1619,Queen of Peace Church (Eastbound),29.630593,-82.460325,Eastbound SW 24th Ave @ Nearside SW 110 Terrace,,,0,,,,,
1628,1628,SW 52nd St @ Cabana Beach,29.635854,-82.3981222,Southbound SW 52nd St @ Nearside SW 18th Pl,0,,0,,,,,
18,18,Shands Hospital @ Davis Cancer Pavilion,29.637023,-82.349885,Westbound Archer RD @ Nearside Gale Lemerand DR,,,0,,,,,
568,568,Mount Zion Church of God,29.65964,-82.299921,Southbound NE 19th ST @ Nearside NE 8th AVE,,,0,,,,,
23,23,UF Surge Area Drive,29.63054,-82.365763,Westbound Archer RD @ Nearside Surge Area DR,,,0,,,,,
1186,1186,Lakeside Residential Building,29.6412528,-82.3642235,Southbound Museum RD @ Farside Radio RD,,,0,,,,,
199,199,Keene Flint Hall,29.651982,-82.344247,Eastbound W University AVE @ Farside Buckman DR,,,0,,,,,
1097,1097,Oaks Mall,29.659514,-82.413875,Eastbound Newberry RD @ Nearside Oaks Mall,,,0,,,,,
1014,1014,Allstate Insurance,29.687731,-82.389071,Southbound NW 43rd ST @ Nearside NW 37th PL,,,0,,,,,
995,995,Summer Creek Neighborhood,29.688902,-82.410768,Westbound NW 39th AVE @ Nearside NW 64th ST,,,0,,,,,
1180,1180,Southwest Recreation Center,29.637786,-82.368346,Westbound Hull RD @ Nearside Bledsoe DR,,,0,,,,,
1593,1593,Social Security NB NW 13th St,29.696835,-82.338851,Northbound NW 13th St @ Farside 45th Ave,,,0,,,,,
1468,1468,N Main Post Office,29.664846,-82.325668,Westbound NW 14th Ave @ Farside Main Street,,,0,,,,,
293,293,Mt Moriah Baptist Church,29.645758,-82.312416,Eastbound SE 7th AVE @ Nearside SE 10th TER,,,0,,,,,
750,750,Southbound NE 15th Street @ NE 31 Avenue,29.681613,-82.305868,Southbound NE 15th ST @ Nearside NE 31st AVE,,,0,,,,,
1481,1481,Cancer/Genetics Research Complex,29.638354,-82.353572,Eastbound Mowry Rd @ Farside SW 23 Dr,,,0,,,,,
588,588,Morningside Nature Center,29.651773,-82.28012,Eastbound E University AVE @ Nearside SE SE 38th *,,,0,,,,,
1595,1595,UF Heart Health,29.639961,-82.339442,Southbound SW 13th St nearside SW 12th Ave,,,0,,,,,
1066,1066,KISS 105.3 FM Station,29.631028,-82.418071,Westbound SW 24th AVE @ Farside SW 70th TER,,,0,,,,,
700,700,Fire Stone @ N Main Street,29.658463,-82.324913,Northbound N Main ST @ Nearside NE 8th AVE,,,0,,,,,
362,362,Social 28 Apartments,29.649163,-82.339215,Northbound SW 13th ST @ Nearside SW 3rd AVE,,,0,,,,,
1594,1594,AT&T Store @ NW 4th Place,29.656272,-82.408713,NW 4th Pl Nearside NW 62nd Street,,,0,,,,,
539,539,Brywood Neighborhood,29.666647,-82.362483,Eastbound NW 16th AVE @ Farside NW 27th TER,,,0,,,,,
1117,1117,Tower Square @ SW 75th Street,29.60064,-82.421481,Southbound SW 75th ST @ Farside SW 58th PL,,,0,,,,,
1503,1503,Southbound Metcalfe Elementary School,29.668457,-82.305884,Southbound NE 15th ST @ Nearside NE 18th AVE,,,0,,,,,
103,103,Northbound SE 24th Street @ E University Avenue,29.651128,-82.293201,Northbound SE 24th ST @ Nearside E University AVE,,,0,,,,,
1094,1094,Clarion Inn,29.659342,-82.422241,Northbound SW 75th ST @ Nearside Newberry RD,,,0,,,,,
512,512,Northwest Baptist Church,29.6742,-82.402283,Westbound NW 23rd AVE @ Nearside NW 55th ST,,,0,,,,,
1320,1320,Airport,29.686084,-82.27632,Westbound Airport Access RD @ Farside NE 39th AVE,1,,0,,,,,
763,763,Publix @ N Main Street,29.663764,-82.324586,Southbound N Main ST @ Farside NE 14th AVE,,,0,,,,,
637,637,Aspen Ridge Apartments,29.618393,-82.372338,Northbound SW 34th ST @ Farside SW 37th BLVD,,,0,,,,,
278,278,NW 6th Street & NW 16th Avenue,29.666947,-82.330972,Southbound NW 6th ST @ Farside NW 16th AVE,,,0,,,,,
297,297,Eastbound SE 7th Avenue @ SE 15th Street,29.645724,-82.306015,Eastbound SE 7th AVE @ Nearside SE 15th ST,,,0,,,,,
520,520,Santa Fe,29.679628,-82.431876,Westbound Santa Fe College @ Farside Santa Fe Col*,1,,0,,,,,
464,464,Mt Vernon Apartments @ SW 23rd Drive,29.635773,-82.358792,Northbound SW 23rd DR @ Farside Archer RD,,,0,,,,,
1093,1093,Park Place Car Wash,29.656295,-82.421376,Westbound NW 4th BLVD @ Nearside SW 75th ST,,,0,,,,,
570,570,Eastbound NE 8th Avenue @ NE 22nd Street,29.659182,-82.296023,Eastbound NE 8th AVE @ Nearside NE 22nd ST,,,0,,,,,
1235,1235,NE Walmart Supercenter,29.662839,-82.302207,Westbound NE 12th AVE @ Nearside Waldo RD,,,0,,,,,
554,554,Salvation Army,29.651848,-82.318251,Eastbound E University AVE @ Nearside E 7th ST,,,0,,,,,
677,677,The Landings Apartments,29.618568,-82.340371,Southbound SW 13th ST @ Nearside SW 36th PL,,,0,,,,,
710,710,Pointe 23 Apartments,29.673785,-82.317586,Eastbound NE 23rd AVE @ Nearside NE 7th ST,,,0,,,,,
207,207,Alachua County Office of the State Attorney,29.651862,-82.326017,Eastbound W University AVE @ Nearside SW 1st ST,,,0,,,,,
501,501,NW 30th Terrace @ NW 16th Avenue,29.666862,-82.367675,Westbound NW 16th AVE @ Farside NW 30th TER,,,0,,,,,
495,495,Westbound NW 16th Avenue @ NW 20th Way,29.666841,-82.349253,Westbound NW 16th AVE @ Nearside NW 20th WAY,,,0,,,,,
361,361,Norman Hall,29.647158,-82.339203,Northbound SW 13th ST @ Nearside SW 5th AVE,,,0,,,,,
365,365,Theory Apartments,29.6562569,-82.3390819,Northbound NW 13th ST @ Farside NW 5th AVE,,,0,,,,,
1322,1322,Rocky Point Apartments,29.621652,-82.370304,Westbound SW 35th PL @ Nearside SW 34th ST,,,0,,,,,
448,448,Westbound SW 40th Place @ NW 26th Terrace,29.613651,-82.360105,Westbound SW 40th PL @ Nearside SW 26th TER,,,0,,,,,
624,624,East End Eatery,29.659389,-82.309766,Westbound NE 8th AVE @ Nearside NE 12th St,,,0,,,,,
1304,1304,Seacoast Bank @ Archer Road,29.619763,-82.379447,Northbound SW 39th BLVD @ Nearside Archer RD,,,0,,,,,
505,505,B'Nai Israel School & Day Care,29.670967,-82.381747,Westbound NW 16th BLVD @ Farside NW 38th TER,,,0,,,,,
745,745,Highland Court Manor,29.688255,-82.310561,Eastbound NE 39th AVE @ Nearside NE 12th ST,,,0,,,,,
370,370,Gainesville High School,29.668482,-82.339024,Northbound NW 13th ST @ Farside NW 18th AVE,,,0,,,,,
857,857,Episcopal Children's Services Northbound,29.656539,-82.308253,Northbound Waldo RD @ Nearside NE 8th AVE,,,0,,,,,
1110,1110,Tower Road Library,29.626092,-82.422571,Southbound SW 75th ST @ Farside SW 26th AVE,,,0,,,,,
986,986,Bank of America @ NW 43rd Street,29.677745,-82.388858,Northbound NW 43rd ST @ Nearside NW 27th LN,,,0,,,,,
926,926,Leigh Hall,29.6506378,-82.3446731,Northbound Buckman DR @ Nearside W University AVE,,,0,,,,,
699,699,Alachua County Property Appraiser,29.65634,-82.324921,Northbound N Main ST @ Farside NE 6th AVE,,,0,,,,,
950,950,Lexington Crossing Apartments,29.615368,-82.362445,Southbound SW 27 PL @ Nearside SW 38th PL,,,0,,,,,
720,720,Fearnside Family Services Center Northbound,29.686176,-82.305717,Northbound NE 15th ST @ Nearside NE 39th AVE,,,0,,,,,
688,688,Tanglewood Apartments,29.623303,-82.339345,Northbound SW 13th ST @ Nearside SW 14th DR,,,0,,,,,
601,601,Fred Cone Park,29.651992,-82.287071,Westbound E University AVE @ Nearside SE 27th ST,,,0,,,,,
989,989,Pinewood Apartments,29.688786,-82.390347,Westbound NW 39th AVE @ Farside NW 43rd ST,,,0,,,,,
1179,1179,Pressly Softball Stadium,29.637694,-82.365243,Westbound Hull RD @ Farside Natural Area DR,,,0,,,,,
806,806,Southwest Recreation Center,29.638113,-82.369364,Southbound Bledsoe DR @ Nearside Hull RD,,,0,,,,,
167,167,SunTrust Bank @ Newberry Road,29.658334,-82.396898,Westbound Newberry RD @ Farside NW 51st ST,,,0,,,,,
422,422,Uptown Village Apartments,29.688411,-82.35714,Eastbound NW 39th AVE @ Farside NW 24th BLVD,,,0,,,,,
719,719,Village Green Apartments,29.683444,-82.30573,Northbound NE 15th ST @ Farside NE 31st AVE,,,0,,,,,
294,294,Tools for Schools,29.645728,-82.310869,Eastbound SE 11th ST @ Farside SE 7th AVE,,,0,,,,,
404,404,Pine Ridge Apartments,29.707734,-82.357905,Northbound NW 23rd TER @ Nearside NW 57th PL,,,0,,,,,
8,8,Courtyard Apartments,29.6495614,-82.3371876,Southbound SW 12th ST @ Farside SW 2nd AVE,0,,0,,,,,
480,480,Mt Vernon Apartments,29.635714,-82.358907,Southbound SW 23rd DR @ Nearside Archer RD,,,0,,,,,
878,878,Ironwood Golf Course,29.687791,-82.29661,Eastbound NE 39th AVE @ Farside Waldo RD,,,0,,,,,
378,378,Misty Oaks Apartments,29.68161,-82.351504,Northbound NW 21st ST @ Farside NW 31st ST,,,0,,,,,
357,357,SE 7th Avenue @ SE 10th Terrace,29.645856,-82.312451,Westbound SE 7th AVE @ Farside SE 10th TER,,,0,,,,,
412,412,Northwood Pines Neighborhood,29.705193,-82.359716,Southbound NW 34th ST @ Nearside NW 23rd TER,,,0,,,,,
250,250,Gainesville High School Tennis Courts,29.666822,-82.343063,Westbound NW 16th AVE @ Nearside NW 16th TER,,,0,,,,,
713,713,NE 23rd Avenue @ NE 11th Terrace,29.673758,-82.311133,Eastbound NE 23rd AVE @ Farside NE 11th TER,,,0,,,,,
162,162,Tire Kingdom @ Newberry Road,29.653808,-82.384512,Westbound Newberry RD @ Farside NW 39th RD,,,0,,,,,
1154,1154,Graham Hall,29.6460169,-82.3504445,Southbound Gale Lemerand DR @ Nearside Museum Rd,0,,0,,,,,
1252,1252,Plaza Health and Rehab,29.613287,-82.394175,Westbound Archer RD @ Farside SW 47th ST,,,0,,,,,
936,936,Westgate Plaza,29.650484,-82.370704,Westbound SW 2nd AVE @ Nearside SW 34th ST,,,0,,,,,
564,564,MLK Center,29.660445,-82.305716,Northbound Waldo RD @ Farside NE 8th AVE,,,0,,,,,
376,376,Cobblestone Apartments,29.678397,-82.349288,Westbound NW 23rd AVE @ Nearside NW 28th CIR,,,0,,,,,
177,177,Durant Estate,29.659434,-82.403171,Eastbound Newberry RD @ Farside NW 57th ST,,,0,,,,,
176,176,Panera Bread @ Newberry Road,29.659464,-82.407681,Eastbound Newberry RD @ Farside NW 62nd ST,,,0,,,,,
148,148,Smathers Library,29.652194,-82.343083,Westbound W University AVE @ Nearside NW 16th ST,,,0,,,,,
557,557,Northbound NE 9th Street @ NE 3rd Avenue,29.654205,-82.314684,Northbound NE 9th ST @ Farside NE 3rd AVE,,,0,,,,,
774,774,Treehouse Village Apartments,29.632727,-82.326077,Eastbound SE 16th AVE @ Farside S Main ST,,,0,,,,,
867,867,16th Avenue Detailing & Window Tinting (Eastbound),29.666458,-82.310607,Eastbound NE 16th AVE @ Nearside NE 12th ST,,,0,,,,,
35,35,Silver Creek Apartments,29.629078,-82.36817,Eastbound Archer RD @ Farside SW 34th ST,,,0,,,,,
406,406,Northbound NW 23rd Terrace @ NW 62nd Avenue,29.711336,-82.360175,Northbound NW 23rd TER @ Nearside NW 62nd AVE,,,0,,,,,
813,813,Kensington Apartments North,29.634123,-82.382798,Westbound SW 20th AVE @ Farside SW 38th TER,,,0,,,,,
1302,1302,Greenwich Green Apartments,29.617702,-82.374701,Westbound SW 39th BLVD @ Nearside SW 34th ST,,,0,,,,,
1288,1288,Eastbound Newberry Road @ Fort Clarke Boulevard,29.660235,-82.432204,Eastbound Newberry RD @ Farside Fort Clarke BLVD,,,0,,,,,
974,974,Dollar General,29.614818,-82.371923,Northbound SW 34th ST @ Farside SW 42 PL,,,0,,,,,
1099,1099,SUBWAY@ Newberry RD,29.659774,-82.41348,Westbound Newberry RD @ Nearside Oaks Mall,,,0,,,,,
333,333,Southbound Se 35th Street @ SE 18th Avenue,29.634792,-82.280864,Southbound SE 35th ST @ Farside SE 18th AVE,,,0,,,,,
1065,1065,Tower Oaks Glenn Apartments,29.63481,-82.414381,Westbound SW 24th AVE @ Farside SW 19th CT,,,0,,,,,
34,34,Direct Insurance @ Archer Road,29.627581,-82.371198,Eastbound Archer RD @ Farside SW 34th ST,,,0,,,,,
1407,1407,Eastbound SW 24th AVE @ SW 76th ST,29.630418,-82.423629,Eastbound SW 24th AVE @ Farside SW 76th ST,,,0,,,,,
581,581,Southbound NE 25th Street @ NE 3rd Place,29.654395,-82.292408,Southbound NE 25th ST @ Nearside NE 3rd PL,,,0,,,,,
727,727,Oasis Carwash,29.688606,-82.327849,Westbound NW 39th AVE @ Nearside NW 6th ST,,,0,,,,,
